,Unnamed: 0.31,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume
676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,2012-09-10,24.30178642272949,24.40321350097656,23.64642906188965,23.66928672790528,20.15011978149414,487998000
677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,2012-09-11,23.7539291381836,23.93214225769043,23.446428298950195,23.592500686645508,20.08474349975586,503983200
678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,2012-09-12,23.816070556640625,23.924999237060547,23.428571701049805,23.92107009887696,20.364463806152344,712233200
679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,2012-09-13,24.19178581237793,24.48214340209961,24.09892845153809,24.39214324951172,20.7654972076416,598360000
680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,2012-09-14,24.641429901123047,24.89214324951172,24.5674991607666,24.68857192993164,21.01786231994629,600474000
681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,681,2012-09-17,24.97678565979004,24.99285697937012,24.8075008392334,24.992143630981445,21.27629852294922,398031200
682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,2012-09-18,24.99571418762207,25.083213806152344,24.872142791748047,25.068214416503903,21.34105110168457,373503200
683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,2012-09-19,25.009286880493164,25.14249992370605,24.984643936157227,25.075000762939453,21.34683418273925,326874800
684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,2012-09-20,24.96999931335449,25.00214385986328,24.77214241027832,24.95357131958008,21.24346351623535,336568400
685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,685,2012-09-21,25.086071014404297,25.18107032775879,24.97714233398437,25.00321388244629,21.28571319580078,571589200
686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,2012-09-24,24.53071403503418,24.825714111328125,24.39285659790039,24.67107009887696,21.0029525756836,639766400
687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,2012-09-25,24.580713272094727,24.742143630981445,24.03571319580078,24.05500030517578,20.478485107421875,518789600
688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,2012-09-26,23.88357162475586,24.024642944335938,23.61428642272949,23.75642967224121,20.224306106567383,576503200
689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,2012-09-27,23.72464370727539,24.36321449279785,23.58392906188965,24.332857131958008,20.71502494812012,594090000
690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,2012-09-28,24.241071701049805,24.32535743713379,23.8125,23.825000762939453,20.28268241882324,535110800
691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,2012-10-01,23.96999931335449,24.16964340209961,23.446428298950195,23.54964256286621,20.04826164245605,543594800
692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,2012-10-02,23.636070251464844,23.798213958740234,23.237499237060547,23.618213653564453,20.106639862060547,627992400
693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,2012-10-03,23.7450008392334,23.9950008392334,23.66535758972168,23.980356216430664,20.41493797302246,424281200
694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,2012-10-04,23.97321319580078,24.08035659790039,23.769643783569336,23.814285278320312,20.27356338500977,370725600
695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,2012-10-05,23.757143020629883,23.78571319580078,23.26000022888184,23.306785583496094,19.841514587402344,594006000
696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,2012-10-08,23.10285758972168,23.12714385986328,22.71821403503418,22.791786193847656,19.403091430664062,637994000
697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,2012-10-09,22.80892944335937,22.874643325805664,22.269643783569336,22.70892906188965,19.332544326782227,838597200
698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,2012-10-10,22.847856521606445,23.03499984741211,22.75,22.8896427154541,19.48639488220215,510356000
699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,2012-10-11,23.08928680419922,23.11428642272949,22.43214225769043,22.43214225769043,19.09691429138184,546081200
700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,2012-10-12,22.48428535461425,22.692142486572266,22.332143783569336,22.489643096923828,19.145864486694336,460014800
701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,701,2012-10-15,22.58392906188965,22.68321418762207,22.280357360839844,22.670000076293945,19.29940795898437,432502000
702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,2012-10-16,22.69178581237793,23.225000381469727,22.53571319580078,23.206785202026367,19.75638198852539,549771600
703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,703,2012-10-17,23.17392921447754,23.313928604125977,23.0,23.021785736083984,19.598892211914062,389037600
704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,2012-10-18,22.842500686645508,22.930713653564453,22.5,22.59428596496582,19.234952926635746,476624400
705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,705,2012-10-19,22.537500381469727,22.563213348388672,21.77214241027832,21.780000686645508,18.541736602783203,744086000
706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,2012-10-22,21.872142791748047,22.692142486572266,21.812856674194336,22.64392852783203,19.27721405029297,546730800
707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,707,2012-10-23,22.53571319580078,22.63928604125977,21.8464298248291,21.90571403503418,18.64876174926757,707145600
708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,2012-10-24,22.194286346435547,22.376785278320312,21.808570861816406,22.02964210510254,18.754261016845703,558527200
709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,2012-10-25,22.14285659790039,22.21428680419922,21.626785278320312,21.769285202026367,18.53260803222656,656325600
710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,2012-10-26,21.765356063842773,21.928571701049805,21.10714340209961,21.571428298950195,18.364166259765625,1018432800
711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,2012-10-31,21.24571418762207,21.498571395874023,20.98928642272949,21.26142883300781,18.10025978088379,510003200
712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,2012-11-01,21.364999771118164,21.53571319580078,21.22035789489746,21.30500030517578,18.137357711791992,361298000
713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,2012-11-02,21.28178596496582,21.319643020629883,20.52678680419922,20.600000381469727,17.537181854248047,599373600
714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,2012-11-05,20.84000015258789,20.99178504943848,20.628570556640625,20.87928581237793,17.774940490722656,529135600
715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,2012-11-06,21.07964324951172,21.097856521606445,20.717500686645508,20.816070556640625,17.72112464904785,374917200
716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,2012-11-07,20.494285583496094,20.519285202026367,19.84821319580078,19.928571701049805,17.043066024780273,793648800
717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,2012-11-08,20.022499084472656,20.07964324951172,19.11750030517578,19.20535659790039,16.424564361572266,1056146000
718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,2012-11-09,19.30071449279785,19.817142486572266,19.06142807006836,19.537857055664062,16.708925247192383,929913600
719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,2012-11-12,19.79107093811035,19.803571701049805,19.237499237060547,19.38678550720215,16.579727172851562,515802000
720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,2012-11-13,19.24678611755371,19.65999984741211,19.15571403503418,19.38928604125977,16.58186912536621,532949200
721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,2012-11-14,19.48214340209961,19.55178642272949,19.1492862701416,19.174285888671875,16.397994995117188,477170400
722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,2012-11-15,19.19750022888184,19.26785659790039,18.665000915527344,18.77214241027832,16.054075241088867,789910800
723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,2012-11-16,18.757143020629883,18.928571701049805,18.0625,18.8457145690918,16.116992950439453,1266893600
724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,2012-11-19,19.311071395874023,20.26785659790039,19.281429290771484,20.20464324951172,17.27916145324707,823317600
725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,2012-11-20,20.42535781860352,20.42678642272949,19.80642890930176,20.03249931335449,17.13194465637207,642754000
726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,2012-11-21,20.15178680419922,20.263214111328125,19.878570556640625,20.060714721679688,17.156078338623047,373002000
727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,2012-11-23,20.25607109069824,20.428571701049805,20.092857360839844,20.41071319580078,17.455406188964844,272826400
728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,2012-11-26,20.56785774230957,21.071428298950195,20.489643096923828,21.054643630981445,18.006092071533203,630579600
729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,729,2012-11-27,21.05535697937012,21.086429595947266,20.717857360839844,20.88500022888184,17.861007690429688,533330000
730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,2012-11-28,20.61678504943848,20.92142868041992,20.437856674194336,20.819286346435547,17.8048095703125,520864400
731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,2012-11-29,21.079286575317383,21.22321319580078,20.90178680419922,21.04857063293457,18.000898361206055,514698800
732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,2012-11-30,20.956785202026367,21.01428604125977,20.809999465942383,20.902856826782227,17.876283645629883,391319600
733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,2012-12-03,21.20178604125977,21.2353572845459,20.91071319580078,20.93535614013672,17.904075622558594,364280000
734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,734,2012-12-04,20.7785701751709,20.7785701751709,20.43321418762207,20.566070556640625,17.5882625579834,557068400
735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,735,2012-12-05,20.318214416503903,20.33035659790039,19.24178504943848,19.24250030517578,16.456336975097656,1044638000
736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,2012-12-06,18.890714645385746,19.761070251464844,18.522499084472656,19.54428672790528,16.71442222595215,1177212400
737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,2012-12-07,19.76428604125977,19.82857131958008,18.928571701049805,19.04464340209961,16.28712272644043,787040800
738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,2012-12-10,18.75,19.232500076293945,18.62785720825196,18.922143936157227,16.182361602783203,630484400
739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,739,2012-12-11,19.27750015258789,19.62714385986328,19.19178581237793,19.335357666015625,16.535751342773438,592345600
740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,2012-12-12,19.563213348388672,19.571428298950195,19.15250015258789,19.25,16.462751388549805,487144000
741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,2012-12-13,18.96964263916016,19.20142936706543,18.7785701751709,18.917499542236328,16.17839241027832,625259600
742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,2012-12-14,18.383928298950195,18.504642486572266,18.05642890930176,18.206785202026367,15.570582389831545,1009579200
743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,2012-12-17,18.176071166992188,18.571428298950195,17.901071548461914,18.52964210510254,15.84669303894043,757607200
744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,2012-12-18,18.75,19.10357093811035,18.58035659790039,19.06785774230957,16.30696678161621,625685200
745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,2012-12-19,18.98107147216797,19.060714721679688,18.76785659790039,18.79678535461425,16.075159072875977,449369200
746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,746,2012-12-20,18.928571701049805,18.935714721679688,18.531429290771484,18.633214950561523,15.93526840209961,481689600
747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,2012-12-21,18.302499771118164,18.559642791748047,18.222856521606445,18.54750061035156,15.861968040466309,596268400
748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,2012-12-24,18.58392906188965,18.72321319580078,18.52535629272461,18.57749938964844,15.887616157531738,175753200
749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,749,2012-12-26,18.53571319580078,18.552143096923828,18.25428581237793,18.321428298950195,15.668620109558104,302436400
750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,2012-12-27,18.34071350097656,18.4375,18.023571014404297,18.395000457763672,15.73154354095459,455120400
751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,2012-12-28,18.22464370727539,18.374286651611328,18.14714241027832,18.199642181396484,15.564468383789062,354278400
752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,752,2012-12-31,18.233213424682617,19.12142944335937,18.178571701049805,19.00607109069824,16.254133224487305,659492400
753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,2013-01-02,19.779285430908203,19.821428298950195,19.343929290771484,19.608213424682617,16.769094467163086,560518000
754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,2013-01-03,19.567142486572266,19.63107109069824,19.321428298950195,19.360713958740234,16.557430267333984,352965200
755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,2013-01-04,19.177499771118164,19.236785888671875,18.77964210510254,18.821428298950195,16.096229553222656,594333600
756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,2013-01-07,18.64285659790039,18.9035701751709,18.39999961853028,18.71071434020996,16.001544952392578,484156400
757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,757,2013-01-08,18.90035629272461,18.996070861816406,18.616071701049805,18.761070251464844,16.04460906982422,458707200
758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,758,2013-01-09,18.66071319580078,18.750356674194336,18.42821311950684,18.467857360839844,15.793848991394045,407604400
759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,2013-01-10,18.876785278320312,18.882856369018555,18.41142845153809,18.696786880493164,15.98963451385498,601146000
760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,2013-01-11,18.60714340209961,18.76142883300781,18.53642845153809,18.582143783569336,15.89158821105957,350506800
761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,2013-01-14,17.952856063842773,18.125,17.80392837524414,17.91964340209961,15.325018882751465,734207600
762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,2013-01-15,17.796428680419922,17.82107162475586,17.26357078552246,17.354286193847656,14.841517448425291,876772400
763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,2013-01-16,17.665714263916016,18.194286346435547,17.58928680419922,18.074642181396484,15.457568168640137,690804800
764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,2013-01-17,18.225357055664062,18.241071701049805,17.929643630981445,17.952856063842773,15.353423118591309,453678400
765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,2013-01-18,17.804285049438477,17.93642807006836,17.72857093811035,17.85714340209961,15.271564483642578,472922800
766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,2013-01-22,18.020000457763672,18.13857078552246,17.736785888671875,18.02750015258789,15.417259216308594,461546400
767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,2013-01-23,18.17178535461425,18.39249992370605,18.02750015258789,18.357500076293945,15.699477195739746,861509600
768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,2013-01-24,16.428571701049805,16.633214950561523,16.08035659790039,16.08928680419922,13.75968074798584,1460852400
769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,2013-01-25,16.131786346435547,16.293928146362305,15.535714149475098,15.710000038146973,13.435312271118164,1208026400
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,2013-01-28,15.636786460876465,16.186071395874023,15.566429138183594,16.065357208251953,13.739214897155762,785517600
771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,2013-01-29,16.375,16.435714721679688,16.14714241027832,16.366785049438477,13.997000694274902,571158000
772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,772,2013-01-30,16.321428298950195,16.52142906188965,16.23214340209961,16.315357208251953,13.95301628112793,417155200
773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,2013-01-31,16.320714950561523,16.402856826782227,16.249286651611328,16.267499923706055,13.912090301513672,319334400
774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,774,2013-02-01,16.396785736083984,16.40999984741211,16.012500762939453,16.200714111328125,13.854973793029783,539484400
775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,2013-02-04,16.211071014404297,16.283571243286133,15.785714149475098,15.79714298248291,13.509836196899414,477117200
776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,2013-02-05,15.858928680419922,16.419286727905273,15.793571472167969,16.351428985595703,13.983863830566406,573347600
777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,2013-02-06,16.302499771118164,16.66071319580078,16.163570404052734,16.33392906188965,13.968900680541992,593706400
778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,2013-02-07,16.54464340209961,16.78571319580078,16.218570709228516,16.722143173217773,14.384251594543455,704580800
779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,2013-02-08,16.928571701049805,17.100357055664062,16.72321319580078,16.963571548461914,14.591923713684082,633158400
780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,2013-02-11,17.01785659790039,17.319286346435547,16.90178680419922,17.140356063842773,14.74399757385254,517490400
781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,2013-02-12,17.125356674194336,17.22785758972168,16.704999923706055,16.71071434020996,14.374422073364258,609053200
782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,2013-02-13,16.686071395874023,16.915714263916016,16.54357147216797,16.67892837524414,14.34708023071289,475207600
783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,2013-02-14,16.59000015258789,16.84428596496582,16.5721435546875,16.663928985595703,14.33417510986328,355275200
784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,2013-02-15,16.74464225769043,16.79142951965332,16.42571449279785,16.43428611755371,14.136637687683104,391745200
785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,785,2013-02-19,16.467857360839844,16.526071548461914,16.20892906188965,16.428213119506836,14.131413459777832,435783600
